event_date,event_timestamp,event_name,user_pseudo_id,device_category,device_os,page_location,user_id,page
23-02-2025,173572,page_view,538.799.721,tablet,iOS,https://smileguru.com,583,main
23-02-2025,173574,click,170.865.632,tablet,unknown,https://smileguru.com,584,main
23-02-2025,173571,page_view,124.910.513,smartwatch,Linux,https://smileguru.com/about-us,585,About
23-02-2025,173567,form_submit,464.715.860,desktop,Windows,https://smileguru.com/index,586,Index
23-02-2025,173567,form_submit,464.715.860,desktop,Windows,https://smileguru.com/index,587,Index
23-02-2025,173575,unknown,304.142.418,desktop,iOS,https://smileguru.com/index,588,Index
23-02-2025,173573,click,380.660.948,mobile,Android,https://smileguru.com/home,589,Main
23-02-2025,173571,form_submit,629.837.142,desktop,Android,https://smileguru.com/dental-implants,590,Dental-implants
23-02-2025,173573,click,554.209.903,desktop,Windows,https://smileguru.com/emergency-dental,591,Emergency-dental
23-02-2025,173568,click,unknown,mobile,Android,https://smileguru.com/cosmetic-dentistry,592,cosmetic-dentistry
23-02-2025,173574,page_view,231.636.486,desktop,Android,https://smileguru.com/teeth-whitening,593,teeth-whitening
23-02-2025,173574,scroll,914.702.697,mobile,unknown,https://smileguru.com/orthodontics,594,Orthodontics
23-02-2025,173568,page_view,944.450.111,mobile,Android,https://smileguru.com/teeth-whitening,595,teeth-whitening
23-02-2025,173569,form_submit,224.278.375,desktop,Windows,https://smileguru.com/about,596,About
23-02-2025,173572,form_submit,506.287.525,tablet,Linux,https://smileguru.com/home,597,Main
,,,,,,,,
23-02-2025,173568,scroll,918.615.456,mobile,Windows,https://smileguru.com/orthodontics,599,Orthodontics
23-02-2025,173575,page_view,348.275.802,tablet,iOS,https://smileguru.com,600,main
23-02-2025,173568,page_view,573.405.337,unknown,unknown,https://smileguru.com/home,601,Main
23-02-2025,173573,form_submit,800.261.349,tablet,iOS,https://smileguru.com,602,main
23-02-2025,173575,page_view,393.789.556,tablet,Android,https://smileguru.com/index,603,Index
23-02-2025,173575,scroll,269.289.126,mobile,iOS,https://smileguru.com/orthodontics,604,Orthodontics
23-02-2025,173570,scroll,828.626.169,desktop,Android,https://smileguru.com/emergency-dental,605,Emergency-dental
23-02-2025,173574,form_submit,162.877.871,unknown,Windows,https://smileguru.com/index,606,Index
23-02-2025,173575,scroll,696.253.406,mobile,Android,https://smileguru.com/root-canal,607,Root-canal
23-02-2025,173567,page_view,319.306.219,unknown,iOS,https://smileguru.com/cosmetic-dentistry,608,cosmetic-dentistry
23-02-2025,173567,form_submit,594.125.366,tablet,iOS,https://smileguru.com,609,main
23-02-2025,173567,form_submit,594.125.366,tablet,iOS,https://smileguru.com,610,main
23-02-2025,173572,click,212.580.668,tablet,Windows,https://smileguru.com/emergency-dental,611,Emergency-dental
23-02-2025,173574,form_submit,603.588.455,desktop,unknown,https://smileguru.com/orthodontics,612,Orthodontics
23-02-2025,173573,click,719.527.532,desktop,Linux,https://smileguru.com/emergency-dental,613,Emergency-dental
23-02-2025,173574,unknown,100.467.733,tablet,Android,https://smileguru.com/about,614,About
23-02-2025,173570,scroll,120.741.885,tablet,unknown,https://smileguru.com/contact,615,Contact
23-02-2025,173570,scroll,120.741.885,tablet,unknown,https://smileguru.com/contact,616,Contact
23-02-2025,173575,unknown,957.274.732,tablet,iOS,https://smileguru.com,617,main
23-02-2025,173574,scroll,876.790.124,tablet,unknown,https://smileguru.com,618,main
23-02-2025,173568,unknown,219.513.707,desktop,Android,https://smileguru.com,619,main
23-02-2025,173573,page_view,704.214.594,desktop,iOS,https://smileguru.com/dental-implants,620,Dental-implants
23-02-2025,173570,scroll,984.108.274,desktop,iOS,https://smileguru.com/root-canal,621,Root-canal
23-02-2025,173575,scroll,945.474.369,mobile,Android,https://smileguru.com/about-us,622,About
23-02-2025,173573,scroll,965.317.841,desktop,Windows,https://smileguru.com/emergency-dental,623,Emergency-dental
23-02-2025,173567,unknown,153.520.774,mobile,Windows,https://smileguru.com/contact,624,Contact
23-02-2025,173572,page_view,720.591.490,tablet,iOS,https://smileguru.com/about,625,About
23-02-2025,173569,form_submit,446.144.415,smartwatch,Linux,https://smileguru.com/about,626,About
23-02-2025,173569,scroll,240.399.766,unknown,Windows,https://smileguru.com/teeth-whitening,627,teeth-whitening
23-02-2025,173575,form_submit,372.242.150,unknown,iOS,https://smileguru.com/index,628,Index
23-02-2025,173575,form_submit,372.242.150,unknown,iOS,https://smileguru.com/index,629,Index
23-02-2025,173571,page_view,543.937.179,tablet,Android,https://smileguru.com/cosmetic-dentistry,630,cosmetic-dentistry
23-02-2025,173574,form_submit,549.548.984,tablet,Windows,https://smileguru.com/dental-implants,631,Dental-implants
23-02-2025,173570,form_submit,unknown,unknown,Windows,https://smileguru.com/root-canal,632,Root-canal
23-02-2025,173568,form_submit,497.471.335,mobile,Windows,https://smileguru.com/root-canal,633,Root-canal
23-02-2025,173572,click,765.671.682,tablet,Android,https://smileguru.com/about-us,634,About
23-02-2025,173575,scroll,288.330.150,tablet,Android,https://smileguru.com/index,635,Index
23-02-2025,173570,page_view,797.566.404,mobile,Android,https://smileguru.com/cosmetic-dentistry,636,cosmetic-dentistry
23-02-2025,173570,scroll,958.402.912,mobile,iOS,https://smileguru.com/about-us,637,About
23-02-2025,173571,form_submit,829.720.373,tablet,unknown,https://smileguru.com/teeth-whitening,638,teeth-whitening
23-02-2025,173574,scroll,815.939.810,desktop,Windows,https://smileguru.com/orthodontics,639,Orthodontics
23-02-2025,173571,click,667.755.441,tablet,Windows,https://smileguru.com/emergency-dental,640,Emergency-dental
23-02-2025,173571,click,667.755.441,tablet,Windows,https://smileguru.com/emergency-dental,641,Emergency-dental
23-02-2025,173568,form_submit,819.203.271,unknown,Android,https://smileguru.com/dental-implants,642,Dental-implants
23-02-2025,173571,form_submit,560.741.838,desktop,Linux,https://smileguru.com,643,main
23-02-2025,173572,scroll,286.197.535,mobile,Android,https://smileguru.com/orthodontics,644,Orthodontics
23-02-2025,173570,form_submit,845.175.774,unknown,Windows,https://smileguru.com/index,645,Index
23-02-2025,173573,form_submit,838.790.903,mobile,Windows,https://smileguru.com/root-canal,646,Root-canal
23-02-2025,173567,scroll,729.814.708,mobile,Android,https://smileguru.com/index,647,Index
23-02-2025,173576,page_view,117.556.265,desktop,Android,https://smileguru.com/home,648,Main
23-02-2025,173569,click,861.710.695,desktop,iOS,https://smileguru.com,649,main
23-02-2025,173568,click,367.950.511,mobile,iOS,https://smileguru.com/index,650,Index
23-02-2025,173568,scroll,391.232.947,unknown,iOS,https://smileguru.com/teeth-whitening,651,teeth-whitening
,,,,,,,,
23-02-2025,173568,form_submit,373.491.685,mobile,Android,https://smileguru.com/contact,653,Contact
23-02-2025,173568,page_view,unknown,tablet,iOS,https://smileguru.com/root-canal,654,Root-canal
23-02-2025,173576,scroll,560.739.871,tablet,unknown,https://smileguru.com/root-canal,655,Root-canal
23-02-2025,173575,form_submit,802.622.286,smartwatch,Linux,https://smileguru.com/index,656,Index
23-02-2025,173571,click,193.689.943,mobile,Linux,https://smileguru.com/index,657,Index
23-02-2025,173569,click,449.578.628,mobile,iOS,https://smileguru.com/contact,658,Contact
23-02-2025,173573,page_view,514.330.964,unknown,Windows,https://smileguru.com/about,659,About
23-02-2025,173573,click,848.871.293,mobile,Windows,https://smileguru.com/home,660,Main
23-02-2025,173572,click,unknown,mobile,Android,https://smileguru.com/teeth-whitening,661,teeth-whitening
23-02-2025,173570,page_view,578.644.152,tablet,Windows,https://smileguru.com,662,main
23-02-2025,173568,click,210.613.199,desktop,Windows,https://smileguru.com/about-us,663,About
23-02-2025,173572,form_submit,485.142.252,desktop,unknown,https://smileguru.com,664,main
23-02-2025,173571,click,265.377.827,tablet,unknown,https://smileguru.com/dental-implants,665,Dental-implants
23-02-2025,173569,page_view,473.724.299,mobile,Android,https://smileguru.com/about,666,About
23-02-2025,173575,scroll,478.337.991,desktop,Windows,https://smileguru.com/teeth-whitening,667,teeth-whitening
23-02-2025,173573,form_submit,unknown,desktop,Linux,https://smileguru.com/index,668,Index
23-02-2025,173573,click,471.392.301,mobile,Android,https://smileguru.com,669,main
23-02-2025,173573,click,471.392.301,mobile,Android,https://smileguru.com,670,main
23-02-2025,173570,scroll,unknown,tablet,Android,https://smileguru.com/home,671,Main
23-02-2025,173575,unknown,570.719.275,desktop,unknown,https://smileguru.com/emergency-dental,672,Emergency-dental
23-02-2025,173574,scroll,231.202.143,unknown,Linux,https://smileguru.com,673,main
23-02-2025,173574,scroll,231.202.143,unknown,Linux,https://smileguru.com,674,main
23-02-2025,173568,click,795.507.143,unknown,Windows,https://smileguru.com/emergency-dental,675,Emergency-dental
23-02-2025,176721,form_submit,336.574.314,desktop,Windows,https://smileguru.com/emergency-dental,676,Emergency-dental
23-02-2025,173572,form_submit,783.291.346,unknown,Windows,https://smileguru.com/dental-implants,677,Dental-implants
23-02-2025,173567,form_submit,417.262.284,tablet,Android,https://smileguru.com/home,678,Main
23-02-2025,173572,form_submit,563.882.537,desktop,Windows,https://smileguru.com/teeth-whitening,679,teeth-whitening
23-02-2025,173573,click,857.942.434,smartwatch,Android,https://smileguru.com/emergency-dental,680,Emergency-dental
23-02-2025,173575,click,unknown,tablet,Android,https://smileguru.com,681,main
23-02-2025,173570,click,unknown,tablet,Android,https://smileguru.com/orthodontics,682,Orthodontics
23-02-2025,173574,page_view,453.623.329,mobile,Windows,https://smileguru.com/teeth-whitening,683,teeth-whitening
23-02-2025,173574,form_submit,unknown,mobile,Windows,https://smileguru.com/home,684,Main
23-02-2025,173570,scroll,124.837.749,tablet,iOS,https://smileguru.com/emergency-dental,685,Emergency-dental
23-02-2025,173571,click,298.922.655,desktop,Android,https://smileguru.com/root-canal,686,Root-canal
23-02-2025,173570,unknown,453.690.332,tablet,Android,https://smileguru.com/contact,687,Contact
23-02-2025,173571,page_view,697.138.242,tablet,Linux,https://smileguru.com/home,688,Main
23-02-2025,173567,form_submit,389.723.481,tablet,Windows,https://smileguru.com/home,689,Main
23-02-2025,173570,scroll,117.907.108,tablet,Linux,https://smileguru.com/emergency-dental,690,Emergency-dental
23-02-2025,173570,scroll,117.907.108,tablet,Linux,https://smileguru.com/emergency-dental,691,Emergency-dental
23-02-2025,173572,click,673.254.819,tablet,Windows,https://smileguru.com/index,692,Index
23-02-2025,173574,scroll,485.432.821,mobile,iOS,https://smileguru.com/about,693,About
23-02-2025,173568,scroll,164.966.640,mobile,Windows,https://smileguru.com/cosmetic-dentistry,694,cosmetic-dentistry
23-02-2025,173567,click,932.576.549,desktop,Windows,https://smileguru.com,695,main
23-02-2025,173575,click,613.263.291,tablet,Windows,https://smileguru.com/cosmetic-dentistry,696,cosmetic-dentistry
23-02-2025,173569,click,651.783.807,desktop,unknown,https://smileguru.com/teeth-whitening,697,teeth-whitening
23-02-2025,173569,page_view,788.572.500,mobile,Android,https://smileguru.com/root-canal,698,Root-canal
23-02-2025,173568,click,203.322.885,mobile,Android,https://smileguru.com/contact,699,Contact
23-02-2025,173572,page_view,691.971.114,tablet,Windows,https://smileguru.com/about,700,About
23-02-2025,173567,page_view,956.334.242,desktop,unknown,https://smileguru.com,701,main
23-02-2025,173575,page_view,868.833.259,tablet,iOS,https://smileguru.com/about-us,702,About
23-02-2025,173573,click,734.109.500,mobile,iOS,https://smileguru.com,703,main
23-02-2025,173571,scroll,649.281.309,mobile,iOS,https://smileguru.com/home,704,Main
23-02-2025,173573,page_view,769.585.879,tablet,Windows,https://smileguru.com/dental-implants,705,Dental-implants
,,,,,,,,
23-02-2025,173571,form_submit,345.117.334,tablet,Android,https://smileguru.com/cosmetic-dentistry,707,cosmetic-dentistry
23-02-2025,173573,click,147.965.595,desktop,iOS,https://smileguru.com/emergency-dental,708,Emergency-dental
23-02-2025,173567,form_submit,171.722.767,mobile,Android,https://smileguru.com/dental-implants,709,Dental-implants
23-02-2025,173570,click,unknown,mobile,Windows,https://smileguru.com/index,710,Index
23-02-2025,173573,click,913.583.914,tablet,iOS,https://smileguru.com/index,711,Index
23-02-2025,173568,page_view,926.889.654,mobile,Android,https://smileguru.com/dental-implants,712,Dental-implants
23-02-2025,173570,unknown,425.560.503,mobile,Windows,https://smileguru.com/dental-implants,713,Dental-implants
23-02-2025,173573,page_view,909.887.825,mobile,Windows,https://smileguru.com,714,main
23-02-2025,173570,click,755.520.678,tablet,Android,https://smileguru.com/about,715,About
23-02-2025,173573,scroll,unknown,tablet,Android,https://smileguru.com/root-canal,716,Root-canal
23-02-2025,173570,unknown,670.492.655,tablet,Android,https://smileguru.com/about,717,About
23-02-2025,173568,page_view,423.978.743,smartwatch,iOS,https://smileguru.com/cosmetic-dentistry,718,cosmetic-dentistry
23-02-2025,173572,scroll,694.599.516,mobile,Linux,https://smileguru.com/root-canal,719,Root-canal
23-02-2025,173573,scroll,256.508.304,mobile,iOS,https://smileguru.com/teeth-whitening,720,teeth-whitening
23-02-2025,173573,scroll,256.508.304,mobile,iOS,https://smileguru.com/teeth-whitening,721,teeth-whitening
23-02-2025,173569,page_view,821.766.753,mobile,Android,https://smileguru.com/orthodontics,722,Orthodontics
23-02-2025,173572,form_submit,331.973.659,tablet,Linux,https://smileguru.com/dental-implants,723,Dental-implants
23-02-2025,173570,page_view,377.305.759,mobile,iOS,https://smileguru.com/about,724,About
23-02-2025,173570,page_view,377.305.759,mobile,iOS,https://smileguru.com/about,725,About
23-02-2025,173570,scroll,318.342.156,mobile,unknown,https://smileguru.com/contact,726,Contact
23-02-2025,173574,page_view,821.960.735,desktop,Android,https://smileguru.com/root-canal,727,Root-canal
23-02-2025,176721,form_submit,557.128.478,tablet,unknown,https://smileguru.com/home,728,Main
23-02-2025,173568,page_view,553.448.314,desktop,Windows,https://smileguru.com/cosmetic-dentistry,729,cosmetic-dentistry
23-02-2025,173568,click,682.114.701,mobile,unknown,https://smileguru.com/index,730,Index
23-02-2025,173568,page_view,310.440.212,tablet,Android,https://smileguru.com,731,main
23-02-2025,173572,page_view,616.522.337,mobile,Linux,https://smileguru.com/index,732,Index
23-02-2025,173574,unknown,529.627.937,desktop,Android,https://smileguru.com/contact,733,Contact
23-02-2025,173572,form_submit,635.857.851,tablet,iOS,https://smileguru.com/dental-implants,734,Dental-implants
23-02-2025,173574,page_view,554.787.299,desktop,iOS,https://smileguru.com/about,735,About
23-02-2025,173570,click,409.532.264,unknown,Windows,https://smileguru.com/contact,736,Contact
23-02-2025,173573,scroll,541.832.363,desktop,iOS,https://smileguru.com,737,main
23-02-2025,173567,form_submit,199.394.365,desktop,iOS,https://smileguru.com/orthodontics,738,Orthodontics
23-02-2025,173569,page_view,735.290.388,tablet,Android,https://smileguru.com/about,739,About
23-02-2025,173569,form_submit,333.855.227,mobile,iOS,https://smileguru.com,740,main
23-02-2025,173569,form_submit,333.855.227,mobile,iOS,https://smileguru.com,741,main
23-02-2025,173568,scroll,638.621.478,desktop,Android,https://smileguru.com/dental-implants,742,Dental-implants
23-02-2025,173568,page_view,633.109.615,desktop,iOS,https://smileguru.com/emergency-dental,743,Emergency-dental
23-02-2025,173575,scroll,645.529.850,unknown,iOS,https://smileguru.com/about,744,About
23-02-2025,173569,click,421.348.688,desktop,Linux,https://smileguru.com/about,745,About
23-02-2025,173572,form_submit,497.758.706,desktop,Android,https://smileguru.com/root-canal,746,Root-canal
23-02-2025,173567,click,855.862.881,mobile,Windows,https://smileguru.com/orthodontics,747,Orthodontics
23-02-2025,173575,form_submit,168.158.516,tablet,iOS,https://smileguru.com/teeth-whitening,748,teeth-whitening
23-02-2025,173575,click,319.451.855,desktop,iOS,https://smileguru.com/orthodontics,749,Orthodontics
23-02-2025,173568,form_submit,570.669.769,tablet,Windows,https://smileguru.com/home,750,Main
23-02-2025,173568,form_submit,570.669.769,tablet,Windows,https://smileguru.com/home,751,Main
23-02-2025,173569,form_submit,469.354.745,desktop,unknown,https://smileguru.com/about,752,About
23-02-2025,173569,form_submit,469.354.745,desktop,unknown,https://smileguru.com/about,753,About
23-02-2025,173575,page_view,473.840.349,mobile,Linux,https://smileguru.com/cosmetic-dentistry,754,cosmetic-dentistry
23-02-2025,173571,page_view,483.302.744,mobile,Windows,https://smileguru.com/contact,755,Contact
23-02-2025,173567,page_view,302.283.516,tablet,Android,https://smileguru.com/teeth-whitening,756,teeth-whitening
23-02-2025,173567,page_view,302.283.516,tablet,Android,https://smileguru.com/teeth-whitening,757,teeth-whitening
23-02-2025,173572,form_submit,409.682.136,tablet,Android,https://smileguru.com/emergency-dental,758,Emergency-dental
23-02-2025,173569,page_view,917.348.215,mobile,Android,https://smileguru.com/contact,759,Contact
23-02-2025,173574,page_view,588.744.534,desktop,iOS,https://smileguru.com/teeth-whitening,760,teeth-whitening
23-02-2025,173569,page_view,672.857.560,tablet,iOS,https://smileguru.com/about-us,761,About
23-02-2025,173572,page_view,706.571.192,tablet,Android,https://smileguru.com/about,762,About
23-02-2025,173574,scroll,unknown,mobile,Windows,https://smileguru.com/teeth-whitening,763,teeth-whitening
23-02-2025,173572,unknown,998.201.856,mobile,iOS,https://smileguru.com/home,764,Main
23-02-2025,173575,unknown,379.802.858,desktop,Windows,https://smileguru.com/root-canal,765,Root-canal
23-02-2025,173574,page_view,782.739.838,desktop,Windows,https://smileguru.com/emergency-dental,766,Emergency-dental
23-02-2025,173574,page_view,782.739.838,desktop,Windows,https://smileguru.com/emergency-dental,767,Emergency-dental
23-02-2025,173569,page_view,unknown,smartwatch,Android,https://smileguru.com/cosmetic-dentistry,768,cosmetic-dentistry
23-02-2025,173568,click,754.480.671,desktop,Windows,https://smileguru.com/index,769,Index
23-02-2025,173570,click,103.246.449,desktop,Windows,https://smileguru.com/cosmetic-dentistry,770,cosmetic-dentistry
23-02-2025,173570,click,103.246.449,desktop,Windows,https://smileguru.com/cosmetic-dentistry,771,cosmetic-dentistry
23-02-2025,173572,form_submit,686.715.951,tablet,Android,https://smileguru.com,772,main
23-02-2025,173572,form_submit,880.934.341,desktop,iOS,https://smileguru.com,773,main
23-02-2025,173573,scroll,663.433.110,tablet,Android,https://smileguru.com/cosmetic-dentistry,774,cosmetic-dentistry
23-02-2025,173575,page_view,653.865.985,unknown,Windows,https://smileguru.com/index,775,Index
23-02-2025,173575,page_view,653.865.985,unknown,Windows,https://smileguru.com/index,776,Index
23-02-2025,173568,page_view,unknown,desktop,Android,https://smileguru.com/emergency-dental,777,Emergency-dental
23-02-2025,173572,click,453.325.285,tablet,Windows,https://smileguru.com/about-us,778,About
23-02-2025,173573,form_submit,946.704.112,mobile,Windows,https://smileguru.com,779,main
23-02-2025,173571,page_view,555.596.628,mobile,Android,https://smileguru.com/home,780,Main
23-02-2025,173571,form_submit,734.942.988,desktop,iOS,https://smileguru.com/cosmetic-dentistry,781,cosmetic-dentistry
23-02-2025,173573,click,591.689.528,tablet,iOS,https://smileguru.com/about-us,782,About
23-02-2025,173567,scroll,400.443.976,desktop,Android,https://smileguru.com/emergency-dental,783,Emergency-dental
23-02-2025,173567,scroll,524.416.983,tablet,Windows,https://smileguru.com/root-canal,784,Root-canal
23-02-2025,173573,form_submit,195.336.517,desktop,Windows,https://smileguru.com/teeth-whitening,785,teeth-whitening
23-02-2025,173568,form_submit,276.308.338,tablet,iOS,https://smileguru.com/orthodontics,786,Orthodontics
23-02-2025,173574,form_submit,unknown,unknown,Android,https://smileguru.com/orthodontics,787,Orthodontics
23-02-2025,173569,unknown,512.559.601,mobile,iOS,https://smileguru.com/cosmetic-dentistry,788,cosmetic-dentistry
23-02-2025,173567,scroll,unknown,mobile,Android,https://smileguru.com/emergency-dental,789,Emergency-dental
23-02-2025,173569,click,181.729.428,desktop,iOS,https://smileguru.com,790,main
23-02-2025,173571,scroll,944.376.310,desktop,unknown,https://smileguru.com/orthodontics,791,Orthodontics
23-02-2025,173569,form_submit,148.956.282,mobile,Windows,https://smileguru.com,792,main
23-02-2025,173567,form_submit,837.311.857,tablet,Android,https://smileguru.com/index,793,Index
23-02-2025,173569,unknown,211.165.159,desktop,Windows,https://smileguru.com/orthodontics,794,Orthodontics
23-02-2025,173576,form_submit,445.920.907,mobile,unknown,https://smileguru.com/home,795,Main
23-02-2025,173573,page_view,849.272.183,mobile,iOS,https://smileguru.com/teeth-whitening,796,teeth-whitening
23-02-2025,173573,unknown,138.669.151,mobile,Windows,https://smileguru.com,797,main
23-02-2025,173568,scroll,452.196.228,mobile,Windows,https://smileguru.com,798,main
23-02-2025,173575,page_view,unknown,desktop,iOS,https://smileguru.com,799,main
23-02-2025,173574,scroll,527.730.102,mobile,Linux,https://smileguru.com/about-us,800,About
23-02-2025,173574,scroll,167.182.381,tablet,Windows,https://smileguru.com,801,main
23-02-2025,173568,scroll,970.903.555,desktop,iOS,https://smileguru.com/index,802,Index
23-02-2025,173573,scroll,514.701.701,mobile,Windows,https://smileguru.com/about,803,About
23-02-2025,173568,click,798.469.645,desktop,iOS,https://smileguru.com/root-canal,804,Root-canal
23-02-2025,173568,click,894.372.285,desktop,Windows,https://smileguru.com/teeth-whitening,805,teeth-whitening
23-02-2025,173575,page_view,unknown,tablet,Windows,https://smileguru.com/index,806,Index
23-02-2025,173573,click,600.916.258,desktop,Android,https://smileguru.com/about,807,About
23-02-2025,173573,click,600.916.258,desktop,Android,https://smileguru.com/about,808,About
23-02-2025,173571,scroll,412.572.609,tablet,Android,https://smileguru.com,809,main
23-02-2025,173574,form_submit,392.329.788,mobile,Android,https://smileguru.com/cosmetic-dentistry,810,cosmetic-dentistry
23-02-2025,173569,form_submit,469.565.242,unknown,Windows,https://smileguru.com/root-canal,811,Root-canal
23-02-2025,173570,page_view,438.938.284,mobile,Windows,https://smileguru.com/dental-implants,812,Dental-implants
23-02-2025,173571,page_view,565.922.738,mobile,Windows,https://smileguru.com,813,main
23-02-2025,173570,unknown,unknown,smartwatch,Android,https://smileguru.com/index,814,Index
23-02-2025,173570,unknown,unknown,smartwatch,Android,https://smileguru.com/index,815,Index
23-02-2025,173572,scroll,210.892.909,desktop,Windows,https://smileguru.com/root-canal,816,Root-canal
23-02-2025,173573,form_submit,884.837.516,tablet,Android,https://smileguru.com/about,817,About
23-02-2025,173569,page_view,413.815.903,tablet,Android,https://smileguru.com/about-us,818,About
23-02-2025,173569,click,976.845.245,mobile,iOS,https://smileguru.com,819,main
23-02-2025,173574,scroll,unknown,desktop,Windows,https://smileguru.com/cosmetic-dentistry,820,cosmetic-dentistry
23-02-2025,173575,page_view,302.931.876,mobile,iOS,https://smileguru.com/home,821,Main
23-02-2025,173574,click,130.932.191,desktop,unknown,https://smileguru.com/emergency-dental,822,Emergency-dental
23-02-2025,173570,form_submit,549.457.694,desktop,iOS,https://smileguru.com/orthodontics,823,Orthodontics
23-02-2025,173571,form_submit,415.856.317,desktop,Windows,https://smileguru.com/home,824,Main
23-02-2025,173575,page_view,474.355.569,unknown,Windows,https://smileguru.com/dental-implants,825,Dental-implants
23-02-2025,173575,page_view,474.355.569,unknown,Windows,https://smileguru.com/dental-implants,826,Dental-implants
23-02-2025,173569,scroll,541.464.854,desktop,Android,https://smileguru.com,827,main
23-02-2025,173573,page_view,unknown,desktop,Windows,https://smileguru.com/index,828,Index
23-02-2025,173567,page_view,829.338.861,tablet,Windows,https://smileguru.com,829,main
23-02-2025,173574,form_submit,unknown,tablet,iOS,https://smileguru.com/emergency-dental,830,Emergency-dental
23-02-2025,173573,scroll,484.975.559,desktop,iOS,https://smileguru.com/emergency-dental,831,Emergency-dental
23-02-2025,173573,scroll,412.829.442,tablet,Windows,https://smileguru.com/about,832,About
23-02-2025,173568,click,920.111.963,desktop,iOS,https://smileguru.com/about-us,833,About
23-02-2025,173571,form_submit,899.803.567,desktop,iOS,https://smileguru.com/dental-implants,834,Dental-implants
23-02-2025,173568,click,658.594.625,tablet,Windows,https://smileguru.com/orthodontics,835,Orthodontics
23-02-2025,173568,page_view,unknown,desktop,Android,https://smileguru.com/root-canal,836,Root-canal
23-02-2025,173574,scroll,184.599.763,mobile,Android,https://smileguru.com/teeth-whitening,837,teeth-whitening
23-02-2025,173574,scroll,184.599.763,mobile,Android,https://smileguru.com/teeth-whitening,838,teeth-whitening
23-02-2025,173573,page_view,226.326.747,desktop,Windows,https://smileguru.com/teeth-whitening,839,teeth-whitening
23-02-2025,173572,unknown,596.630.867,desktop,Android,https://smileguru.com/contact,840,Contact
23-02-2025,173568,scroll,310.230.505,desktop,Windows,https://smileguru.com/index,841,Index
23-02-2025,173575,page_view,unknown,mobile,Android,https://smileguru.com/about,842,About
23-02-2025,173570,scroll,812.847.356,smartwatch,iOS,https://smileguru.com,843,main
23-02-2025,173569,unknown,188.559.109,tablet,Android,https://smileguru.com/cosmetic-dentistry,844,cosmetic-dentistry
23-02-2025,173575,click,unknown,mobile,unknown,https://smileguru.com/teeth-whitening,845,teeth-whitening
23-02-2025,173568,form_submit,483.949.427,tablet,unknown,https://smileguru.com/root-canal,846,Root-canal
23-02-2025,173573,form_submit,633.569.854,desktop,iOS,https://smileguru.com/index,847,Index
23-02-2025,173571,form_submit,unknown,desktop,Windows,https://smileguru.com/root-canal,848,Root-canal
23-02-2025,173571,form_submit,366.817.507,desktop,Windows,https://smileguru.com/emergency-dental,849,Emergency-dental
23-02-2025,173575,unknown,238.397.737,mobile,Windows,https://smileguru.com/contact,850,Contact
23-02-2025,173571,page_view,766.315.861,tablet,iOS,https://smileguru.com/cosmetic-dentistry,851,cosmetic-dentistry
23-02-2025,173574,unknown,290.530.612,unknown,Windows,https://smileguru.com/cosmetic-dentistry,852,cosmetic-dentistry
23-02-2025,173568,click,unknown,mobile,Android,https://smileguru.com/dental-implants,853,Dental-implants
23-02-2025,173574,scroll,739.356.686,tablet,Android,https://smileguru.com/cosmetic-dentistry,854,cosmetic-dentistry
23-02-2025,173570,form_submit,612.678.896,unknown,Linux,https://smileguru.com/dental-implants,855,Dental-implants
23-02-2025,173571,form_submit,626.620.609,mobile,iOS,https://smileguru.com/cosmetic-dentistry,856,cosmetic-dentistry
23-02-2025,173574,click,793.481.515,desktop,iOS,https://smileguru.com/emergency-dental,857,Emergency-dental
23-02-2025,173573,form_submit,294.607.289,unknown,Android,https://smileguru.com/cosmetic-dentistry,858,cosmetic-dentistry
23-02-2025,173574,page_view,unknown,tablet,Windows,https://smileguru.com/orthodontics,859,Orthodontics
23-02-2025,173571,click,416.764.602,desktop,Linux,https://smileguru.com/about,860,About
23-02-2025,173571,form_submit,unknown,desktop,iOS,https://smileguru.com/emergency-dental,861,Emergency-dental
23-02-2025,173568,click,249.335.931,desktop,Windows,https://smileguru.com/cosmetic-dentistry,862,cosmetic-dentistry
23-02-2025,173571,page_view,902.671.681,desktop,iOS,https://smileguru.com/contact,863,Contact
23-02-2025,173574,click,136.107.886,mobile,Windows,https://smileguru.com/home,864,Main
23-02-2025,173568,form_submit,677.977.956,mobile,Windows,https://smileguru.com/about-us,865,About
23-02-2025,173568,scroll,463.612.426,mobile,unknown,https://smileguru.com/teeth-whitening,866,teeth-whitening
23-02-2025,173575,scroll,930.282.619,desktop,unknown,https://smileguru.com/about-us,867,About
23-02-2025,173575,scroll,930.282.619,desktop,unknown,https://smileguru.com/about-us,868,About
23-02-2025,173568,page_view,184.461.383,mobile,Android,https://smileguru.com/contact,869,Contact
23-02-2025,173568,click,707.191.563,mobile,Windows,https://smileguru.com/index,870,Index
23-02-2025,173575,scroll,769.109.535,desktop,Windows,https://smileguru.com/dental-implants,871,Dental-implants
23-02-2025,173572,page_view,108.802.295,mobile,iOS,https://smileguru.com/emergency-dental,872,Emergency-dental
23-02-2025,173571,scroll,838.937.291,mobile,Android,https://smileguru.com,873,main
23-02-2025,173571,scroll,312.919.398,unknown,Windows,https://smileguru.com/cosmetic-dentistry,874,cosmetic-dentistry
